xyz_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,CTR,ACR,TCR,age_30-34,age_35-39,age_40-44,age_45-49,interest_2,interest_7,interest_10,interest_15,interest_16,interest_18,interest_19,interest_20,interest_21,interest_22,interest_23,interest_24,interest_25,interest_26,interest_27,interest_28,interest_29,interest_30,interest_31,interest_32,interest_36,interest_63,interest_64,interest_65,interest_66,interest_100,interest_101,interest_102,interest_103,interest_104,interest_105,interest_106,interest_107,interest_108,interest_109,interest_110,interest_111,interest_112,interest_113,interest_114
936,40-44,M,24,3047,1,1.379999995,1,0,-3.416742592997618,-2.3025850929940455,4.605170185988092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,M,24,3029,1,1.049999952,1,1,-3.410817625039146,4.605170185988092,4.605170185988092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,M,26,3490,1,1.340000033,1,1,-3.5524868292083815,4.605170185988092,4.605170185988092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,M,28,2479,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,M,19,19581,7,10.42999983,2,0,-3.3312346522599223,-2.3025850929940455,3.3524072174927233,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,M,29,19537,5,6.099999905,1,0,-3.665457284169444,-2.3025850929940455,2.995732273553991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,M,16,59433,12,19.65999949,3,0,-3.9025280708663446,-2.3025850929940455,3.2188758248682006,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,M,16,157534,33,56.19000077,2,0,-3.8657188395118993,-2.3025850929940455,1.8018098050815565,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,M,7,1781,0,0.0,1,1,-2.3025850929940455,4.605170185988092,4.605170185988092,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,M,16,23769,4,6.029999852,1,0,-4.084672942525369,-2.3025850929940455,3.2188758248682006,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,M,16,7101,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,M,64,4726,1,1.830000043,1,1,-3.8556642717587617,4.605170185988092,4.605170185988092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,19,5209,1,0.9599999790000001,2,0,-3.9529729917571004,-2.3025850929940455,5.298317366548036,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,18,13473,3,2.619999945,3,0,-3.8046604870996465,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,M,2,500,0,0.0,1,1,-2.3025850929940455,4.605170185988092,4.605170185988092,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,20,4616,1,1.3600000140000001,1,0,-3.832113622199844,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,31,3279,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,31,3288,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,M,27,14615,4,6.0500001910000005,1,0,-3.598339130437364,-2.3025850929940455,3.2188758248682006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,27,56615,12,19.88000035,2,0,-3.8539524109720484,-2.3025850929940455,2.8134107167600364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,26,11735,3,4.5299999710000005,1,1,-3.666548633628923,3.5065578973199814,3.5065578973199814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,26,15910,5,6.779999852,1,0,-3.4600950229096408,-2.3025850929940455,2.995732273553991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,M,29,11446,2,3.090000033,1,1,-4.047078236421011,3.912023005428146,3.912023005428146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,M,29,4595,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,29,4871,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,M,28,3199,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,28,9388,2,3.140000105,1,0,-3.8488701904228777,-2.3025850929940455,3.912023005428146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,28,17954,6,7.540000200000001,2,1,-3.3986385551004874,2.8134107167600364,3.5065578973199814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,F,29,2755,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,F,27,8152,1,0.99000001,1,0,-4.400848388914469,-2.3025850929940455,4.605170185988092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,F,27,74542,19,34.1500001,1,0,-3.6695088387503203,-2.3025850929940455,1.6607312068216509,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,F,20,6699,2,3.090000033,1,0,-3.511396173960231,-2.3025850929940455,3.912023005428146,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,F,20,11911,4,3.959999919,1,0,-3.393753074772919,-2.3025850929940455,3.2188758248682006,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,M,29,10090,2,2.650000095,1,1,-3.920982746799618,3.912023005428146,3.912023005428146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,32,1273,0,0.0,1,1,-2.3025850929940455,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,F,18,24188,5,8.179999828,1,0,-3.879003822970912,-2.3025850929940455,2.995732273553991,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,31,2214,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,M,32,9735,4,4.1300001139999996,1,1,-3.192018370698318,3.2188758248682006,3.2188758248682006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,30,1371,0,0.0,1,1,-2.3025850929940455,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,F,22,10750,4,5.389999866,1,0,-3.2911964864478267,-2.3025850929940455,3.2188758248682006,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,29,7629,1,0.720000029,1,1,-4.334541868102138,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,29,4608,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,M,29,3732,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,28,7453,1,1.679999948,1,1,-4.311201728893603,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,F,64,41785,14,19.10000038,1,0,-3.3960651868321867,-2.3025850929940455,1.9661128563728327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,M,27,8077,2,3.5799999239999996,1,1,-3.6984584288942597,3.912023005428146,3.912023005428146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,F,63,5602,1,1.580000043,1,0,-4.0257087698319625,-2.3025850929940455,4.605170185988092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,26,6184,2,2.75,1,1,-3.4314032237192214,3.912023005428146,3.912023005428146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,M,26,1738,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,F,27,112460,25,41.29000068,1,0,-3.8063068709899004,-2.3025850929940455,1.3862943611198906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,40-44,M,15,4414,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,F,30,14670,7,9.410000324,1,0,-3.0424795360936225,-2.3025850929940455,2.659260036932778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,64,33144,9,13.40999985,1,0,-3.606222220432927,-2.3025850929940455,2.407945608651872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,M,64,4397,1,0.949999988,1,0,-3.7835075831927187,-2.3025850929940455,4.605170185988092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,M,65,1006,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,F,10,89527,24,32.28999996,1,0,-3.6190715184095152,-2.3025850929940455,1.4271163556401456,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,F,15,2459,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,F,15,7116,2,1.730000019,1,1,-3.571783682237689,3.912023005428146,3.912023005428146,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,15,8613,1,0.889999986,2,0,-4.455857782801083,-2.3025850929940455,5.298317366548036,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,F,16,9730,1,1.379999995,1,0,-4.577798989191959,-2.3025850929940455,4.605170185988092,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,16,51816,8,10.229999900000001,2,1,-4.170842533194826,2.5257286443082556,3.2188758248682006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,16,27289,3,4.429999828,1,0,-4.510456494915653,-2.3025850929940455,3.5065578973199814,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,29,20409,4,3.8299999239999996,1,0,-3.9322667119051884,-2.3025850929940455,3.2188758248682006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,29,8044,1,1.1100000140000001,1,0,-4.387511564904451,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,28,15645,4,5.349999905,1,0,-3.6664421089950006,-2.3025850929940455,3.2188758248682006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,31,2466,0,0.0,2,2,-2.3025850929940455,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,M,10,11611,3,3.950000048,1,1,-3.655925728970805,3.5065578973199814,3.5065578973199814,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,M,7,9375,3,4.019999981000001,1,0,-3.4420193761824103,-2.3025850929940455,3.5065578973199814,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,32,4402,1,1.330000043,1,1,-3.7846440760983158,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,18,8469,2,3.089999914,1,0,-3.745850350373562,-2.3025850929940455,3.912023005428146,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,18,5823,1,1.419999957,1,1,-4.064400685849028,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,M,10,2549,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,M,16,25817,4,6.019999981000001,1,0,-4.167323921541412,-2.3025850929940455,3.2188758248682006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,20,1961,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,22,2554,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,25,4971,1,1.230000019,1,1,-3.906206120106581,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,35-39,F,23,1030,0,0.0,1,1,-2.3025850929940455,4.605170185988092,4.605170185988092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,F,29,162341,56,77.07999969,3,0,-3.3669324634842512,-2.3025850929940455,1.6784307839210517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,F,29,24542,7,9.329999924,1,0,-3.5570608794930885,-2.3025850929940455,2.659260036932778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,65,2879,0,0.0,1,1,-2.3025850929940455,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,64,13621,3,4.090000033,1,0,-3.8155855237911407,-2.3025850929940455,3.5065578973199814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,63,6175,1,1.370000005,2,1,-4.123093975508087,4.605170185988092,5.298317366548036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,28,2963,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,29,9076,1,1.379999995,1,1,-4.508218659911641,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,29,20941,4,5.909999967,1,1,-3.9579996916681703,3.2188758248682006,3.2188758248682006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,F,10,3462,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,26,4073,0,0.0,1,1,-2.3025850929940455,4.605170185988092,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,27,3745,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,24,830,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,F,18,2912,0,0.0,1,0,-2.3025850929940455,-2.3025850929940455,4.605170185988092,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,F,18,17167,5,6.910000086,1,0,-3.5361361168487377,-2.3025850929940455,2.995732273553991,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,22,24491,7,9.539999962000001,1,0,-3.5549806470622234,-2.3025850929940455,2.659260036932778,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,22,44699,13,17.30000037,2,0,-3.5375868655371363,-2.3025850929940455,2.7333680090865,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,23,6469,2,1.309999943,1,0,-3.4764594494959487,-2.3025850929940455,3.912023005428146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,F,16,16053,3,4.079999924,1,1,-3.979868552323213,3.5065578973199814,3.5065578973199814,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,45-49,F,16,54724,12,17.92999995,1,1,-3.819980813263913,2.120263536200091,2.120263536200091,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,30-34,F,21,4706,1,1.2200000290000002,1,0,-3.8514233832992164,-2.3025850929940455,4.605170185988092,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
